,title,source,date,datetime,desc,link
281,‘Rehypothecation’: More about the Wall Street Practice that Could Ruin Bitcoin,CCN.com,"Oct 8, 2018",2018-10-08 12:00:00,Note: This is part 4 in a multi-part article series exploring rehypothecation and commingling in bitcoin and other cryptocurrency markets. Part 1 and part 2 are ...,https://www.ccn.com/rehypothecation-more-about-the-wall-street-practice-that-could-ruin-bitcoin/
282,Battle of the Privacycoins: Verge Offers Little Privacy and Nothing Unique,Bitcoin Magazine,"Sep 18, 2018",2018-09-18 04:00:00,"A look at why Verge cannot reasonably be considered a privacycoin on par with Monero, Zcash or even Bitcoin — if it can be considered a privacycoin in the first ...",https://bitcoinmagazine.com/culture/battle-privacycoins-verge-offers-little-privacy-and-nothing-unique
283,Battle of the Privacycoins: Verge Offers Little Privacy and Nothing Unique,Bitcoin Magazine,"Sep 18, 2018",2018-09-18 12:00:00,"A look at why Verge cannot reasonably be considered a privacycoin on par with Monero, Zcash or even Bitcoin — if it can be considered a privacycoin in the first ...",https://bitcoinmagazine.com/culture/battle-privacycoins-verge-offers-little-privacy-and-nothing-unique
284,Opinion | The Trouble With Cryptocurrency’s Viral Growth,The New York Times,"Sep 25, 2018",2018-09-25 04:00:00,"When it comes to Bitcoin and the like, government oversight should be a feature, not a bug. Sept. 25, 2018.",https://www.nytimes.com/2018/09/25/opinion/cryptocurrency-bitcoin-viral-growth.html
285,Opinion | The Trouble With Cryptocurrency’s Viral Growth,The New York Times,"Sep 25, 2018",2018-09-25 12:00:00,"When it comes to Bitcoin and the like, government oversight should be a feature, not a bug. Sept. 25, 2018.",https://www.nytimes.com/2018/09/25/opinion/cryptocurrency-bitcoin-viral-growth.html
286,"$50,000 Lost to Bitcoin ATM Scam in Australia",Bitcoinist,"Oct 6, 2018",2018-10-06 04:00:00,Multiple victims have been lured into paying off non-existent debt through Bitcoin ATMs. A Time-Tested Scam. Scammers have managed to con upwards of ...,https://bitcoinist.com/50000-lost-bitcoin-atm-scam-australia/
287,"$50,000 Lost to Bitcoin ATM Scam in Australia",Bitcoinist,"Oct 6, 2018",2018-10-06 12:00:00,Multiple victims have been lured into paying off non-existent debt through Bitcoin ATMs. A Time-Tested Scam. Scammers have managed to con upwards of ...,https://bitcoinist.com/50000-lost-bitcoin-atm-scam-australia/
288,"The Ledger: Soulja Boy’s ‘Bitcoin’ Millions, PwC Backs a Stablecoin, Tether Sinks Below $1",Fortune,"Oct 8, 2018",2018-10-08 04:00:00,"The Ledger: Soulja Boy's 'Bitcoin' Millions, PwC Backs a Stablecoin, Tether Sinks Below $1. By. Robert Hackett. ,. Jeff John Roberts. , and. Jen Wieczner.",https://fortune.com/2018/10/08/the-ledger-bitcoin-soulja-boy-pwc-stablecoin/
289,"The Ledger: Soulja Boy’s ‘Bitcoin’ Millions, PwC Backs a Stablecoin, Tether Sinks Below $1",Fortune,"Oct 8, 2018",2018-10-08 12:00:00,"The Ledger: Soulja Boy's 'Bitcoin' Millions, PwC Backs a Stablecoin, Tether Sinks Below $1. By. Robert Hackett. ,. Jeff John Roberts. , and. Jen Wieczner.",https://fortune.com/2018/10/08/the-ledger-bitcoin-soulja-boy-pwc-stablecoin/
290,'Nothing Is Decentralized': Crypto Springs Confronts Tech's Shortcomings - CoinDesk,CoinDesk,"Oct 4, 2018",2018-10-04 04:00:00,"“If bitcoin was a startup, it would be dead. It hasn't reached product-market fit.” Addressing one of these criticisms, Bitcoin Core developer Matt Corallo told ...",https://www.coindesk.com/nothing-is-decentralized-crypto-springs-confronts-techs-shortcomings
291,'Nothing Is Decentralized': Crypto Springs Confronts Tech's Shortcomings - CoinDesk,CoinDesk,"Oct 4, 2018",2018-10-04 12:00:00,"“If bitcoin was a startup, it would be dead. It hasn't reached product-market fit.” Addressing one of these criticisms, Bitcoin Core developer Matt Corallo told ...",https://www.coindesk.com/nothing-is-decentralized-crypto-springs-confronts-techs-shortcomings
292,1Broker Says Bitcoin Futures Site Will Start Processing Withdrawals Thursday - CoinDesk,CoinDesk,"Oct 10, 2018",2018-10-10 04:00:00,"Bitcoin futures firm 1Broker, which has been charged with violating a number of U.S. securities laws, has announced that it would reopen withdrawals on ...",https://www.coindesk.com/1broker-says-bitcoin-futures-site-will-start-processing-withdrawals-thursday
293,1Broker Says Bitcoin Futures Site Will Start Processing Withdrawals Thursday - CoinDesk,CoinDesk,"Oct 10, 2018",2018-10-10 12:00:00,"Bitcoin futures firm 1Broker, which has been charged with violating a number of U.S. securities laws, has announced that it would reopen withdrawals on ...",https://www.coindesk.com/1broker-says-bitcoin-futures-site-will-start-processing-withdrawals-thursday
294,Bitcoin tracking pioneer wants to load up full basket,The Straits Times,"Sep 18, 2018",2018-09-18 04:00:00,"STOCKHOLM • Undaunted by the crash in cryptocurrencies, the company that created the first exchange-traded bitcoin trackers now wants to offer a whole ...",https://www.straitstimes.com/business/banking/bitcoin-tracking-pioneer-wants-to-load-up-full-basket
295,Bitcoin tracking pioneer wants to load up full basket,The Straits Times,"Sep 18, 2018",2018-09-18 12:00:00,"STOCKHOLM • Undaunted by the crash in cryptocurrencies, the company that created the first exchange-traded bitcoin trackers now wants to offer a whole ...",https://www.straitstimes.com/business/banking/bitcoin-tracking-pioneer-wants-to-load-up-full-basket
296,Kidnapped South African Tycoon Released for 50 Bitcoins Ransom: Report,CCN.com,"Sep 18, 2018",2018-09-18 04:00:00,"A South African businessman whose captors had allegedly demanded bitcoins as ransom has been freed. Liyaqat Parker, a businessman based in Cape Town, ...",https://www.ccn.com/kidnapped-south-african-tycoon-released-for-50-bitcoins-ransom-report/
297,Kidnapped South African Tycoon Released for 50 Bitcoins Ransom: Report,CCN.com,"Sep 18, 2018",2018-09-18 12:00:00,"A South African businessman whose captors had allegedly demanded bitcoins as ransom has been freed. Liyaqat Parker, a businessman based in Cape Town, ...",https://www.ccn.com/kidnapped-south-african-tycoon-released-for-50-bitcoins-ransom-report/
298,How To Buy Bitcoin: A Step-By-Step Guide,Blocklr,"Oct 15, 2018",2018-10-15 04:00:00,"Select Bitcoin In the Cryptocurrency Dropdown. How To Buy Bitcoin: A Step-By-Step Guide. When you land on the buy/sell screen, by default, you ...",https://blocklr.com/guides/how-to-buy-bitcoin/
299,How To Buy Bitcoin: A Step-By-Step Guide,Blocklr,"Oct 15, 2018",2018-10-15 12:00:00,"Select Bitcoin In the Cryptocurrency Dropdown. How To Buy Bitcoin: A Step-By-Step Guide. When you land on the buy/sell screen, by default, you ...",https://blocklr.com/guides/how-to-buy-bitcoin/
300,"Cryptocurrency That Works Without Internet, mCoin Launches In Africa",Bitcoin Magazine,"Sep 25, 2018",2018-09-25 04:00:00,"In an interview with Bitcoin Magazine, ONEm Co-Founder & CEO Christopher Richardson said the reception for the mCoin in Africa has been “tremendous.",https://bitcoinmagazine.com/culture/cryptocurrency-works-without-internet-mcoin-launches-africa
301,"Cryptocurrency That Works Without Internet, mCoin Launches In Africa",Bitcoin Magazine,"Sep 25, 2018",2018-09-25 12:00:00,"In an interview with Bitcoin Magazine, ONEm Co-Founder & CEO Christopher Richardson said the reception for the mCoin in Africa has been “tremendous.",https://bitcoinmagazine.com/culture/cryptocurrency-works-without-internet-mcoin-launches-africa
302,Hacker-Powered Security Platform HackerOne Starts ...,Business Wire,"Oct 1, 2018",2018-10-01 04:00:00,"Bitcoin payments dramatically reduce the friction, cost, and time of cross-border business to business payments. HackerOne customers who select the BitPay cross ...",https://www.businesswire.com/news/home/20181001005299/en/Hacker-Powered-Security-Platform-HackerOne-Starts-Accepting-Bitcoin-Payments-via-BitPay
303,Hacker-Powered Security Platform HackerOne Starts ...,Business Wire,"Oct 1, 2018",2018-10-01 12:00:00,"Bitcoin payments dramatically reduce the friction, cost, and time of cross-border business to business payments. HackerOne customers who select the BitPay cross ...",https://www.businesswire.com/news/home/20181001005299/en/Hacker-Powered-Security-Platform-HackerOne-Starts-Accepting-Bitcoin-Payments-via-BitPay
304,Free Crypto Trading App Robinhood Available in Alaska and ...,Bitcoin News,"Sep 28, 2018",2018-09-28 04:00:00,"“Trade Bitcoin and other cryptocurrencies, commission free.” Mere days after, it announced the same for Oklahoma. Residents of the two states can now trade ...",https://news.bitcoin.com/free-crypto-trading-app-robinhood-available-in-alaska-and-oklahoma/
305,Free Crypto Trading App Robinhood Available in Alaska and ...,Bitcoin News,"Sep 28, 2018",2018-09-28 12:00:00,"“Trade Bitcoin and other cryptocurrencies, commission free.” Mere days after, it announced the same for Oklahoma. Residents of the two states can now trade ...",https://news.bitcoin.com/free-crypto-trading-app-robinhood-available-in-alaska-and-oklahoma/
306,Coinbase Wants To Be Too Big To Fail,Fortune,"Sep 27, 2018",2018-09-27 04:00:00,The cryptocurrency-trading startup rose from obscurity to become the first billion-dollar company of the Bitcoin boom. Now founder Brian Armstrong must prove that ...,https://fortune.com/longform/coinbase-bitcoin-brian-armstrong/
307,Coinbase Wants To Be Too Big To Fail,Fortune,"Sep 27, 2018",2018-09-27 12:00:00,The cryptocurrency-trading startup rose from obscurity to become the first billion-dollar company of the Bitcoin boom. Now founder Brian Armstrong must prove that ...,https://fortune.com/longform/coinbase-bitcoin-brian-armstrong/
308,Seeking Alpha In Bitcoin Or Ethereum? Try Cryptocurrency ...,ValueWalk,"Oct 14, 2018",2018-10-14 04:00:00,"The bitcoin price and ethereum price have both plunged this year, leaving cryptocurrency hedge funds scrambling for cover. However, performance data shows ...",https://www.valuewalk.com/2018/10/cryptocurrency-hedge-funds-bitcoin-price/
309,Seeking Alpha In Bitcoin Or Ethereum? Try Cryptocurrency ...,ValueWalk,"Oct 14, 2018",2018-10-14 12:00:00,"The bitcoin price and ethereum price have both plunged this year, leaving cryptocurrency hedge funds scrambling for cover. However, performance data shows ...",https://www.valuewalk.com/2018/10/cryptocurrency-hedge-funds-bitcoin-price/
310,Bacteria Bio May Help Account for Bitcoin Movements,Bitcoinist,"Sep 30, 2018",2018-09-30 04:00:00,"Some traders are afraid of Bitcoin price predictions and technical analyses — and for a good reason. Over time, Bitcoin has proven to be volatile if given the right ...",https://bitcoinist.com/should-you-trust-scientists-with-market-predictions/
311,Bacteria Bio May Help Account for Bitcoin Movements,Bitcoinist,"Sep 30, 2018",2018-09-30 12:00:00,"Some traders are afraid of Bitcoin price predictions and technical analyses — and for a good reason. Over time, Bitcoin has proven to be volatile if given the right ...",https://bitcoinist.com/should-you-trust-scientists-with-market-predictions/
312,"Bitcoin on verge of 'true global breakout', predicts CEO",BusinessCloud,"Oct 1, 2018",2018-10-01 04:00:00,"Bitcoin on verge of 'true global breakout', predicts CEO. The CEO of one of the world's largest independent advisors of global financial solutions predicts that ...",https://businesscloud.co.uk/bitcoin-on-verge-of-true-global-breakout-predicts-ceo/
313,"Bitcoin on verge of 'true global breakout', predicts CEO",BusinessCloud,"Oct 1, 2018",2018-10-01 12:00:00,"Bitcoin on verge of 'true global breakout', predicts CEO. The CEO of one of the world's largest independent advisors of global financial solutions predicts that ...",https://businesscloud.co.uk/bitcoin-on-verge-of-true-global-breakout-predicts-ceo/
314,The Final Frontier: Bitcoin Mining Remains Profitable ...,The FINANCIAL,"Sep 24, 2018",2018-09-24 04:00:00,"The FINANCIAL -- Historically, hardware advancements in bitcoin mining have yielded better profit margins. The move to ASICs from CPUs and GPUs brought ...",https://www.finchannel.com/world/georgia/75764-the-final-frontier-bitcoin-mining-remains-profitable-regardless-of-asic-size
315,The Final Frontier: Bitcoin Mining Remains Profitable ...,The FINANCIAL,"Sep 24, 2018",2018-09-24 12:00:00,"The FINANCIAL -- Historically, hardware advancements in bitcoin mining have yielded better profit margins. The move to ASICs from CPUs and GPUs brought ...",https://www.finchannel.com/world/georgia/75764-the-final-frontier-bitcoin-mining-remains-profitable-regardless-of-asic-size
316,Martin Lewis: Fake Bitcoin Ads on Facebook Are Destroying ...,Business - Insider,"Oct 4, 2018",2018-10-04 04:00:00,"The millionaire suing Facebook over fake bitcoin ads says it's destroying savings funds and making people suicidal. Jake Kanter. Oct 4, 2018, 5:55 AM.",https://www.businessinsider.com/martin-lewis-fake-bitcoin-ads-on-facebook-are-destroying-lives-2018-9
317,Martin Lewis: Fake Bitcoin Ads on Facebook Are Destroying ...,Business - Insider,"Oct 4, 2018",2018-10-04 12:00:00,"The millionaire suing Facebook over fake bitcoin ads says it's destroying savings funds and making people suicidal. Jake Kanter. Oct 4, 2018, 5:55 AM.",https://www.businessinsider.com/martin-lewis-fake-bitcoin-ads-on-facebook-are-destroying-lives-2018-9
318,"After strangling bitcoin, India may launch its own cryptocurrency",Quartz,"Oct 10, 2018",2018-10-10 04:00:00,"After blowing hot and cold on bitcoin, the Indian government is considering bringing out its own cryptocurrency. A panel constituted by India's finance ministry ...",https://qz.com/india/1418897/after-strangling-bitcoin-india-may-launch-its-own-cryptocurrency/
319,"After strangling bitcoin, India may launch its own cryptocurrency",Quartz,"Oct 10, 2018",2018-10-10 12:00:00,"After blowing hot and cold on bitcoin, the Indian government is considering bringing out its own cryptocurrency. A panel constituted by India's finance ministry ...",https://qz.com/india/1418897/after-strangling-bitcoin-india-may-launch-its-own-cryptocurrency/
320,"Five things that must happen for blockchain to see widespread adoption, according to Deloitte",CNBC,"Oct 1, 2018",2018-10-01 04:00:00,"According to Deloitte, there are five main hurdles the technology needs to overcome to see widespread adoption. Increased performance. A bitcoin mine near ...",https://www.cnbc.com/2018/10/01/five-crucial-challenges-for-blockchain-to-overcome-deloitte.html
321,"Five things that must happen for blockchain to see widespread adoption, according to Deloitte",CNBC,"Oct 1, 2018",2018-10-01 12:00:00,"According to Deloitte, there are five main hurdles the technology needs to overcome to see widespread adoption. Increased performance. A bitcoin mine near ...",https://www.cnbc.com/2018/10/01/five-crucial-challenges-for-blockchain-to-overcome-deloitte.html
322,Bitcoin Puzzle's $1.9M Prize Purportedly Won in a Week – News,Bitcoin News,"Oct 11, 2018",2018-10-11 04:00:00,"Last week, a bitcoin picture puzzle appeared online in which players were challenged to uncover the private key to a BTC wallet. The game sparked major ...",https://news.bitcoin.com/bitcoin-puzzles-1-9m-prize-purportedly-won-in-a-week/
323,Bitcoin Puzzle's $1.9M Prize Purportedly Won in a Week – News,Bitcoin News,"Oct 11, 2018",2018-10-11 12:00:00,"Last week, a bitcoin picture puzzle appeared online in which players were challenged to uncover the private key to a BTC wallet. The game sparked major ...",https://news.bitcoin.com/bitcoin-puzzles-1-9m-prize-purportedly-won-in-a-week/
324,Increasing Number of Crypto ATMs in Europe Support BCH ...,Bitcoin News,"Oct 3, 2018",2018-10-03 04:00:00,"The Bitcoin Cash adoption has been increasing rapidly over the past year with more and more merchants, wallet providers and users taking advantage of the fast ...",https://news.bitcoin.com/increasing-number-of-crypto-atms-in-europe-support-bch/
325,Increasing Number of Crypto ATMs in Europe Support BCH ...,Bitcoin News,"Oct 3, 2018",2018-10-03 12:00:00,"The Bitcoin Cash adoption has been increasing rapidly over the past year with more and more merchants, wallet providers and users taking advantage of the fast ...",https://news.bitcoin.com/increasing-number-of-crypto-atms-in-europe-support-bch/
326,Hackers are using NSA spy tools to mine Bitcoin on computers,Daily Mail,"Sep 19, 2018",2018-09-19 04:00:00,WHAT IS A BITCOIN? A LOOK AT THE DIGITAL CURRENCY. What is a Bitcoin? Bitcoin is what is referred to as a 'crypto-currency.'.,https://www.dailymail.co.uk/sciencetech/article-6185553/NSA-leak-fuels-rise-hacking-crypto-mining-report.html
327,Hackers are using NSA spy tools to mine Bitcoin on computers,Daily Mail,"Sep 19, 2018",2018-09-19 12:00:00,WHAT IS A BITCOIN? A LOOK AT THE DIGITAL CURRENCY. What is a Bitcoin? Bitcoin is what is referred to as a 'crypto-currency.'.,https://www.dailymail.co.uk/sciencetech/article-6185553/NSA-leak-fuels-rise-hacking-crypto-mining-report.html
328,Zambia Launches Crackdown on Crypto Companies Zambia ...,Bitcoin News,"Oct 15, 2018",2018-10-15 04:00:00,Zambia Launches Crackdown on Crypto Companies. Zambia Cracks Down on Cryptocurrency Businesses After Declaring Bitcoin Illegal Tender. The Bank of ...,https://news.bitcoin.com/zambia-launches-crackdown-on-crypto-companies/
329,Zambia Launches Crackdown on Crypto Companies Zambia ...,Bitcoin News,"Oct 15, 2018",2018-10-15 12:00:00,Zambia Launches Crackdown on Crypto Companies. Zambia Cracks Down on Cryptocurrency Businesses After Declaring Bitcoin Illegal Tender. The Bank of ...,https://news.bitcoin.com/zambia-launches-crackdown-on-crypto-companies/
330,"Bitcoin Miners Flock to New York’s Remote Corners, but Get Chilly Reception",The New York Times,"Sep 19, 2018",2018-09-19 04:00:00,"Bitcoin is nearly a decade old, but that dizzying run-up and fall has put the North Country on the crypto-mining map. Before the speculators arrived in Massena, ...",https://www.nytimes.com/2018/09/19/nyregion/bitcoin-mining-new-york-electricity.html
331,"Bitcoin Miners Flock to New York’s Remote Corners, but Get Chilly Reception",The New York Times,"Sep 19, 2018",2018-09-19 12:00:00,"Bitcoin is nearly a decade old, but that dizzying run-up and fall has put the North Country on the crypto-mining map. Before the speculators arrived in Massena, ...",https://www.nytimes.com/2018/09/19/nyregion/bitcoin-mining-new-york-electricity.html
332,Vranova and Zucco Announce Creation of Bitcoin “B Foundation”,Crowdfund Insider,"Sep 23, 2018",2018-09-23 04:00:00,"Bitcoin entrepreneurs Alena Vranova and Giacomo Zucco announced today that they are creating a foundation to help Bitcoin, an automated, autonomous ...",https://www.crowdfundinsider.com/2018/09/139294-vranova-and-zucco-announce-creation-of-bitcoin-b-foundation/
333,Vranova and Zucco Announce Creation of Bitcoin “B Foundation”,Crowdfund Insider,"Sep 23, 2018",2018-09-23 12:00:00,"Bitcoin entrepreneurs Alena Vranova and Giacomo Zucco announced today that they are creating a foundation to help Bitcoin, an automated, autonomous ...",https://www.crowdfundinsider.com/2018/09/139294-vranova-and-zucco-announce-creation-of-bitcoin-b-foundation/
334,The Tax Treatment Of Bitcoin And Other Cryptocurrencies,Forbes,"Sep 27, 2018",2018-09-27 04:00:00,"Most Bitcoin owners, however, want to comply with IRS regulations. The IRS classifies all cryptocurrencies as property. Buying Bitcoin is not a taxable event. But ...",https://www.forbes.com/sites/davidmarotta/2018/09/27/the-tax-treatment-of-bitcoin-and-other-cryptocurrencies/
335,The Tax Treatment Of Bitcoin And Other Cryptocurrencies,Forbes,"Sep 27, 2018",2018-09-27 12:00:00,"Most Bitcoin owners, however, want to comply with IRS regulations. The IRS classifies all cryptocurrencies as property. Buying Bitcoin is not a taxable event. But ...",https://www.forbes.com/sites/davidmarotta/2018/09/27/the-tax-treatment-of-bitcoin-and-other-cryptocurrencies/
336,"For Bitcoin, FOMO Is Being Replaced With FUD (Fear, Uncertainty And Doubt)",Forbes,"Sep 18, 2018",2018-09-18 04:00:00,"Gox's billion dollars of bitcoin will crash the price. I hope so, I really do, because I'm still waiting for some cheap bitcoins; $2,500 a coin is cheap enough for me.",https://www.forbes.com/sites/investor/2018/09/18/for-bitcoin-fomo-is-being-replaced-with-fud-fear-uncertainty-and-doubt/
337,"For Bitcoin, FOMO Is Being Replaced With FUD (Fear, Uncertainty And Doubt)",Forbes,"Sep 18, 2018",2018-09-18 12:00:00,"Gox's billion dollars of bitcoin will crash the price. I hope so, I really do, because I'm still waiting for some cheap bitcoins; $2,500 a coin is cheap enough for me.",https://www.forbes.com/sites/investor/2018/09/18/for-bitcoin-fomo-is-being-replaced-with-fud-fear-uncertainty-and-doubt/
338,Buying PC Games With Bitcoin: Site Reviews | Coin Journal,CoinJournal,"Sep 21, 2018",2018-09-21 04:00:00,"The following is every Bitcoin accepting PC Game-Key site I could find, from resellers surrounded by controversy to bundle sites that have been a staple of the ...",https://coinjournal.net/news/buying-pc-games-with-bitcoin-site-reviews/
339,Buying PC Games With Bitcoin: Site Reviews | Coin Journal,CoinJournal,"Sep 21, 2018",2018-09-21 12:00:00,"The following is every Bitcoin accepting PC Game-Key site I could find, from resellers surrounded by controversy to bundle sites that have been a staple of the ...",https://coinjournal.net/news/buying-pc-games-with-bitcoin-site-reviews/
340,Battle Of The Privacycoins: Zcash Is Groundbreaking (If You Trust It),Bitcoin Magazine,"Sep 25, 2018",2018-09-25 04:00:00,"Zerocash was not designed as a Bitcoin protocol extension but as an entirely new protocol. It improved on Zerocoin by also hiding the amounts, while at the same ...",https://bitcoinmagazine.com/technical/battle-privacycoins-zcash-groundbreaking-if-you-trust-it
341,Battle Of The Privacycoins: Zcash Is Groundbreaking (If You Trust It),Bitcoin Magazine,"Sep 25, 2018",2018-09-25 12:00:00,"Zerocash was not designed as a Bitcoin protocol extension but as an entirely new protocol. It improved on Zerocoin by also hiding the amounts, while at the same ...",https://bitcoinmagazine.com/technical/battle-privacycoins-zcash-groundbreaking-if-you-trust-it
342,"Bitcoin hovers around $6,500, but momentum is building, says analyst",MarketWatch,"Sep 28, 2018",2018-09-28 04:00:00,"Bitcoin prices are mostly unchanged Friday, continuing what's been a quiet week for the world's largest digital currency. While altcoins, the group of smaller ...",https://www.marketwatch.com/story/bitcoin-hovers-around-6500-but-momentum-is-building-says-analyst-2018-09-28
343,"Bitcoin hovers around $6,500, but momentum is building, says analyst",MarketWatch,"Sep 28, 2018",2018-09-28 12:00:00,"Bitcoin prices are mostly unchanged Friday, continuing what's been a quiet week for the world's largest digital currency. While altcoins, the group of smaller ...",https://www.marketwatch.com/story/bitcoin-hovers-around-6500-but-momentum-is-building-says-analyst-2018-09-28
344,Google Has Suddenly Scrapped Its Bitcoin Ad Ban -- Here's What That Means,Forbes,"Sep 25, 2018",2018-09-25 04:00:00,"It would appear U.S. search giant Google shares the opinion that the worst could be over for bitcoin and cryptocurrencies and has decided to un-ban bitcoin ads, ...",https://www.forbes.com/sites/billybambrough/2018/09/25/google-is-scraping-its-bitcoin-ban-heres-what-that-will-mean/
345,Google Has Suddenly Scrapped Its Bitcoin Ad Ban -- Here's What That Means,Forbes,"Sep 25, 2018",2018-09-25 12:00:00,"It would appear U.S. search giant Google shares the opinion that the worst could be over for bitcoin and cryptocurrencies and has decided to un-ban bitcoin ads, ...",https://www.forbes.com/sites/billybambrough/2018/09/25/google-is-scraping-its-bitcoin-ban-heres-what-that-will-mean/
346,Is The Correlation Between Stocks And Bitcoin Real?,Forbes,"Oct 16, 2018",2018-10-16 04:00:00,"Market analysts have repeatedly asked whether stocks and bitcoin are correlated. Long story short, it depends on one's time frame. In the short-term, there are ...",https://www.forbes.com/sites/cbovaird/2018/10/16/is-the-correlation-between-stocks-and-bitcoin-real/
347,Is The Correlation Between Stocks And Bitcoin Real?,Forbes,"Oct 16, 2018",2018-10-16 12:00:00,"Market analysts have repeatedly asked whether stocks and bitcoin are correlated. Long story short, it depends on one's time frame. In the short-term, there are ...",https://www.forbes.com/sites/cbovaird/2018/10/16/is-the-correlation-between-stocks-and-bitcoin-real/
348,Meet the Woman Using Bitcoin Technology to Transform the ...,Modern Farmer,"Oct 10, 2018",2018-10-10 04:00:00,"What does the Grass Roots Farmers' Cooperative, a collective of small-scale livestock farmers in Arkansas, have in common with Bitcoin, the infamous digital ...",https://modernfarmer.com/2018/10/meet-the-woman-using-bitcoin-technology-to-transform-the-food-industry/
349,Meet the Woman Using Bitcoin Technology to Transform the ...,Modern Farmer,"Oct 10, 2018",2018-10-10 12:00:00,"What does the Grass Roots Farmers' Cooperative, a collective of small-scale livestock farmers in Arkansas, have in common with Bitcoin, the infamous digital ...",https://modernfarmer.com/2018/10/meet-the-woman-using-bitcoin-technology-to-transform-the-food-industry/
350,You can now officially use the word 'bitcoin' when playing Scrabble (plus some other new ones),CNBC,"Sep 26, 2018",2018-09-26 04:00:00,"The noun “bitcoin,” described by the dictionary as “a digital currency,” would be worth at least nine points in Scrabble, based on the game's scoring. Among the ...",https://www.cnbc.com/2018/09/26/merriam-webster-added-bitcoin-to-the-official-scrabble-dictionary.html
351,You can now officially use the word 'bitcoin' when playing Scrabble (plus some other new ones),CNBC,"Sep 26, 2018",2018-09-26 12:00:00,"The noun “bitcoin,” described by the dictionary as “a digital currency,” would be worth at least nine points in Scrabble, based on the game's scoring. Among the ...",https://www.cnbc.com/2018/09/26/merriam-webster-added-bitcoin-to-the-official-scrabble-dictionary.html
352,Bitcoin Is About To Move -- But In Which Direction?,Forbes,"Oct 2, 2018",2018-10-02 04:00:00,[Ed note: Investing in crypto coins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their ...,https://www.forbes.com/sites/investor/2018/10/02/bitcoin-is-about-to-move-but-in-which-direction/
353,Bitcoin Is About To Move -- But In Which Direction?,Forbes,"Oct 2, 2018",2018-10-02 12:00:00,[Ed note: Investing in crypto coins or tokens is highly speculative and the market is largely unregulated. Anyone considering it should be prepared to lose their ...,https://www.forbes.com/sites/investor/2018/10/02/bitcoin-is-about-to-move-but-in-which-direction/
354,Untethered? Bitcoin USDT Premium Hits 9-Month High as Investors Price in Tether Risks,Cryptoglobe,"Oct 4, 2018",2018-10-04 04:00:00,"As a result, Tether has been under scrutiny for months, as some critics even believe its USDT tokens have been printed out of thin air, and used to inflate bitcoin's ...",https://www.cryptoglobe.com/latest/2018/10/untethered-bitcoin-usdt-premium-hits-9-month-high-as-investors-price-in-tether-risks/
355,Untethered? Bitcoin USDT Premium Hits 9-Month High as Investors Price in Tether Risks,Cryptoglobe,"Oct 4, 2018",2018-10-04 12:00:00,"As a result, Tether has been under scrutiny for months, as some critics even believe its USDT tokens have been printed out of thin air, and used to inflate bitcoin's ...",https://www.cryptoglobe.com/latest/2018/10/untethered-bitcoin-usdt-premium-hits-9-month-high-as-investors-price-in-tether-risks/
356,Marijuana Stocks Are the New Bitcoin,Barron's,"Sep 21, 2018",2018-09-21 04:00:00,"2017 peak above $19,000, Bitcoin's price has toppled to $6,700 leaving many enthusiasts in tears. Expect the same of Tilray. It's also hard to understand why ...",https://www.barrons.com/articles/marijuana-stocks-tilray-bitcoin-1537552798
357,Marijuana Stocks Are the New Bitcoin,Barron's,"Sep 21, 2018",2018-09-21 12:00:00,"2017 peak above $19,000, Bitcoin's price has toppled to $6,700 leaving many enthusiasts in tears. Expect the same of Tilray. It's also hard to understand why ...",https://www.barrons.com/articles/marijuana-stocks-tilray-bitcoin-1537552798
358,BTC Hashpower Doubles During Bear Market as Miners ...,Bitcoin News,"Sep 17, 2018",2018-09-17 04:00:00,"According to Fundstrat analyst Sam Doctor, it appears Bitcoin Core (BTC) hashpower has doubled since just before the start of summer. That figure is impressive ...",https://news.bitcoin.com/btc-hashpower-doubles-during-bear-market-as-miners-sacrifice-profit-for-position/
359,BTC Hashpower Doubles During Bear Market as Miners ...,Bitcoin News,"Sep 17, 2018",2018-09-17 12:00:00,"According to Fundstrat analyst Sam Doctor, it appears Bitcoin Core (BTC) hashpower has doubled since just before the start of summer. That figure is impressive ...",https://news.bitcoin.com/btc-hashpower-doubles-during-bear-market-as-miners-sacrifice-profit-for-position/
360,Someone just found a 10-year-old Bitcoin Easter egg,TNW,"Oct 12, 2018",2018-10-12 04:00:00,"Buried in the Bitcoin genesis block. The very first Bitcoin block is known as the 'genesis block.' On January 3, 2009, Satoshi Nakamoto activated code instructing ...",https://thenextweb.com/news/bitcoin-easter-egg
361,Someone just found a 10-year-old Bitcoin Easter egg,TNW,"Oct 12, 2018",2018-10-12 12:00:00,"Buried in the Bitcoin genesis block. The very first Bitcoin block is known as the 'genesis block.' On January 3, 2009, Satoshi Nakamoto activated code instructing ...",https://thenextweb.com/news/bitcoin-easter-egg
362,Bitcoin better than the dollar?,Phys.org,"Oct 11, 2018",2018-10-11 04:00:00,"Advanced statistical analysis for the Bitcoin market carried out at the Institute of Nuclear Physics of the Polish Academy of Sciences in Cracow, however, has not ...",https://phys.org/news/2018-10-bitcoin-dollar.html
